"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"444671","Industrial Technical College","PR","1","3","123","154","","0.0","","","","258"
"444705","Institute of Hair Design","OK","1","3","","","","0.0244","","","","19"
"444732","Leston College","PR","1","3","101","102","","0.0","","","","180"
"444769","Medical Professional Institute","MA","1","3","","61","0.737864078","0.6822","7706.0","9500.0","341","283"
"444778","Charlotte Christian College and Theological Seminary","NC","4","1","","","","0.8224","9500.0","9500.0","89","122"
"444796","Omnitech Institute","GA","1","3","117","414","0.536299766","0.9789","9500.0","9500.0","321","92"
"444927","The Art Institute of Tucson","AZ","3","1","278","1822","0.378853985","0.8372","10211.0","9235.0","31694","426"
"445391","University of Phoenix-Kentucky","KY","4","1","40061","185887","0.182380398","0.7523","9500.0","9500.0","285765","203"
"445115","Le Cordon Bleu College of Culinary Arts-Las Vegas","NV","2","2","365","2151","0.523943662","0.7486","8750.0","7955.0","4073","605"
"445133","American InterContinental University-Houston","TX","4","1","4801","20057","0.266394961","0.7786","9500.0","9020.0","21989","463"
"216311","Talmudical Yeshiva of Philadelphia","PA","3","1","","","","0.0","","","","124"
"231147","Vermont Law School","VT","4","1","","","","","","","",""
"137087","Pinellas Technical College-St. Petersburg","FL","1","2","50","149","0.135542169","0.0","","","","1128"
"429085","American College of Acupuncture and Oriental Med","TX","4","1","","","","","","","",""
"429094","AOMA Graduate School of Integrative Medicine","TX","4","1","","","","","","","",""
"432533","Argosy University-The Art Institute of California-Los Angeles","CA","3","1","560","2587","0.116635839","0.8163","6569.0","6334.0","29626","1807"
"433165","Blessing Hospital School of Medical Laboratory Technology","IL","1","3","","68","0.720588235","1.0","","","147","4"
"434052","ITT Technical Institute-Richardson","TX","3","1","974","5336","0.370388079","0.8","12667.0","11834.0","71736","652"
"434900","Dewey University-Carolina","PR","1","1","2456","3191","0.050090369","0.0","","","","1031"
"367839","Colorado Heights University","CO","4","1","44","104","","0.1149","","","14","343"
"413413","Capella University","MN","4","1","389","1995","0.045619643","0.8493","5329.0","5046.5","11426","7935"
"434469","New Professions Technical Institute","FL","1","3","108","563","0.12","0.6937","7485.0","8715.5","169","67"
"434539","City College-Miami","FL","3","1","146","696","0.363707165","0.9822","15586.0","12667.0","1986","283"
"432269","CET-El Paso","TX","1","3","899","3007","0.597858198","0.5588","4750.0","5277.0","2848","99"
"433101","Lincoln Technical Institute-Lincoln","RI","1","3","1037","4058","0.553614125","0.8116","7751.0","6800.0","4746","607"
"430184","Strayer University-Maryland","MD","4","1","2036","12317","0.10497544","0.6459","6763.0","6334.0","42076","2038"
"430704","Texas Health and Science University","TX","4","1","","","","0.8889","","","17","6"
"246789","Unification Theological Seminary","NY","4","1","","","","","","","","18"
"372028","North-West College-Glendale","CA","1","3","122","603","0.756622517","0.9567","6930.0","7777.0","1023","177"
"246266","Brightwood College-El Paso","TX","2","2","429","1931","0.665811418","0.1757","9454.0","8658.0","1941","671"
"417637","South Central Career Center","MO","1","3","","86","0.58677686","0.9925","8594.0","4592.0","106","61"
"414939","Nevada Career Institute","NV","1","3","117","549","0.83887468","0.8884","8227.5","8762.0","742","272"
"417187","Bullard-Havens Technical High School","CT","1","3","","","","0.0","","","","21"
"417257","W F Kaynor Technical High School","CT","1","3","","","","0.0","","","","39"
"423643","Midwestern University-Glendale","AZ","4","1","","150","","","","","",""
"420705","Bakke Graduate University","TX","4","1","","","","","","","",""
"402828","Widener University-Commonwealth Law School","PA","4","1","78","1275","0.561514196","","19250.0","18355.0","2017",""
"386472","Herzing University-Winter Park","FL","3","1","344","1616","0.25384787","0.8294","9500.0","9500.0","9122","377"
"404055","Brookline College-Tempe","AZ","2","2","473","1604","0.483746557","0.5452","9497.5","9233.0","3575","223"
"406547","City College-Gainesville","FL","3","1","146","696","0.363707165","0.8889","15586.0","12667.0","1986","444"
"388663","Inner State Beauty School","OH","1","2","","88","0.206349206","0.0","","","","139"
"391005","P&A Scholars Beauty School","MI","1","3","50","162","0.442708333","0.4061","","","302","241"
"392257","College of Health Care Professions-Northwest","TX","2","1","228","1252","0.73570658","0.7629","7917.0","7521.0","2052","810"
"404514","Sanford-Brown College-Dallas","TX","2","2","297","1571","0.678321678","0.7244","9497.0","7600.0","2474","588"
"387925","Florida College of Natural Health-Pompano Beach","FL","2","2","229","928","0.620148638","0.9503","6214.5","8107.0","1466","262"
"406024","Galen College of Nursing-Tampa Bay","FL","2","2","124","1509","0.659200969","0.7946","13176.0","13000.0","4408","790"
"393524","Alhambra Beauty College","CA","1","3","52","182","0.073170732","0.0","","","","159"
"393977","Avance Beauty College","CA","1","3","","56","0.729166667","0.8454","","","80","54"
"399869","Southern California Institute of Technology","CA","3","1","163","475","0.607526882","0.5701","9500.0","9500.0","571","493"
"403478","Lincoln Trail College","IL","2","2","56","267","0.308510638","0.1081","3500.0","3500.0","198","533"
"368364","Southwest Technology Center","OK","1","2","","64","","0.0","","","","104"
"368443","Daymar College-Clarksville","TN","3","1","394","1644","0.320631464","0.5843","16540.0","11683.5","1699","497"
"369109","Community Services Division-Alliance City","OH","1","3","","138","0.504347826","0.931","5519.0","5620.0","153","106"
"369400","Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando","FL","1","2","1112","7515","0.661585366","0.6161","14781.5","16000.0","8734","3208"
"366535","Remington College-Mobile Campus","AL","2","2","300","1543","0.543457797","0.6371","9369.0","8360.0","7905","472"
"366544","Everest College-Aurora","CO","2","2","573","2110","0.513975803","0.6998","9500.0","9500.0","1340","383"
"369419","Erwin Technical College","FL","1","2","140","570","0.319029851","0.0","","","11","840"
"366793","Baptist Theological Seminary at Richmond","VA","4","1","","","","","","","",""
"367194","McNally Smith College of Music","MN","4","1","31","346","0.365313653","0.7034","12812.5","15106.5","438","556"
"369455","Worsham College of Mortuary Science","IL","2","2","","97","","0.6489","12974.5","13000.0","92","108"
"369516","Bryan University","MO","4","1","72","264","0.352941177","0.9157","13718.0","9500.0","785","431"
"368780","Los Angeles ORT College-Los Angeles Campus","CA","2","2","303","586","0.251033058","0.3542","6372.0","6558.0","309","396"
