"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.completion.completion_rate_4yr_100nt","2013.completion.transfer_rate.4yr.full_time","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"193894","New York Theological Seminary","NY","4","1","","","","","","","","","",""
"478634","California College San Diego","CA","3","1","102","476","0.428571429","","","0.7669","16005.0","14250.0","1276","96"
"480329","Everest College-Woodbridge","VA","1","3","388","1159","0.719132894","","","0.8863","9500.0","7917.0","2312","570"
"480532","Ross Medical Education Center-Ontario","OH","1","3","131","559","0.780916031","","","0.7747","9500.0","9500.0","1878","136"
"480657","Rasmussen College-Kansas","KS","3","1","340","2247","0.292676016","","","","9500.0","7596.0","21520","135"
"480727","School of Missionary Aviation Technology","MI","1","2","","","","","","0.4182","","","17","66"
"480790","Rocky Vista University","CO","4","1","","","","","","","","","",""
"480888","CyberTex Institute of Technology","TX","1","3","","","","","","0.4216","7308.0","7416.0","135","217"
"480967","College of the Muscogee Nation","OK","2","2","","","","","","0.0","","","","182"
"481030","Future Generations Graduate School","WV","4","1","","","","","","","","","",""
"481094","Sotheby's Institute of Art-NY","NY","4","1","","","","","","","","","",""
"481146","Woodruff Medical Training and Testing","GA","1","3","","","","","","0.28","","","117","100"
"481155","Helms College","GA","1","3","","","","","","0.0","9500.0","9500.0","157","127"
"481164","American Academy of Personal Training","NY","1","3","","","","","","0.0755","3167.0","3167.0","79","106"
"481191","Riverside County Office of Education-School of Career Education","CA","1","3","","","","","","0.0","","","","386"
"481225","Mid-South Christian College","TN","3","1","","","","0.0","0.25","0.0","","","","27"
"481377","Grace College of Barbering","NC","1","3","","","","","","0.3529","","","24","25"
"481429","Universal Training Institute","NJ","1","3","","","","","","0.0","","","21","165"
"481508","Paul Mitchell the School-Jersey Shore","NJ","1","3","","","","","","0.1615","","","100","131"
"481544","National Personal Training Institute of Columbus","OH","1","3","","","","","","0.0909","6333.0","3666.0","56","75"
"481623","ITT Technical Institute-San Antonio East","TX","2","1","974","5336","0.370388079","","","0.6667","12667.0","11834.0","71736","170"
"481632","MedTech Institute-Orlando Campus","FL","1","2","135","940","0.537067545","","","0.8491","14167.0","11082.5","3824","376"
"481678","Empire Beauty School-Augusta","GA","1","3","101","320","0.496363636","","","0.9538","5935.0","4822.5","1341","79"
"481845","Empire Beauty School-Rochester","NY","1","3","331","978","0.549862763","","","0.8933","6564.0","8674.0","1864","133"
"481915","L'Ecole Culinaire-Kansas City","MO","2","2","194","1072","0.515845929","","","","12999.0","13291.0","2228","73"
"481942","Utah College of Massage Therapy-Houston","TX","1","3","795","2933","0.507025291","","","0.8803","7855.0","8193.0","3863","350"
"481960","InterCoast Colleges-Fairfield","CA","1","3","472","981","0.691365585","","","0.6682","9500.0","9500.0","2660","7"
"482015","Southern Careers Institute-San Antonio","TX","1","3","457","1810","0.570398847","","","0.5188","8444.0","6861.0","4432","279"
"482024","College of Business and Technology-Miami Gardens","FL","2","1","182","862","0.700184502","","","1.0","12650.0","8500.0","1344","50"
"482033","Milan Institute of Cosmetology-Nampa","ID","1","2","238","759","0.573248408","","","","9500.0","9500.0","3049","112"
"482167","Trenz Beauty Academy","IL","1","3","","","","","","0.0","","","19","34"
"482194","Arrojo Cosmetology School","NY","1","3","","","","","","0.0","","","33","85"
"482255","Aviation Institute of Maintenance-Las Vegas","NV","1","2","77","370","0.475504323","","","","9500.0","16780.0","726","42"
"482352","National American University-Weldon Spring","MO","3","1","555","3009","0.130868444","","","0.8","8671.5","6252.0","13494","90"
"482413","DeVry College of New York","NY","4","1","5572","33995","0.141192343","0.1702","0.0","0.7945","12220.0","13573.0","63222","1398"
"482440","DeVry University-Colorado","CO","4","1","5572","33995","0.141192343","0.225","0.0","0.6699","12220.0","13573.0","63222","865"
"482459","DeVry University-Florida","FL","4","1","5572","33995","0.141192343","0.3062","0.0","0.7795","12220.0","13573.0","63222","2383"
"482486","DeVry University-Indiana","IN","4","1","5572","33995","0.141192343","0.1429","0.0","0.82","12220.0","13573.0","63222","262"
"482529","DeVry University-Minnesota","MN","4","1","5572","33995","0.141192343","0.0","0.0","0.8394","12220.0","13573.0","63222","284"
"482538","DeVry University-Missouri","MO","4","1","5572","33995","0.141192343","0.25","0.0","0.8428","12220.0","13573.0","63222","807"
"482556","DeVry University-New Jersey","NJ","4","1","5572","33995","0.141192343","0.2","0.0","0.8243","12220.0","13573.0","63222","1452"
"482565","DeVry University-North Carolina","NC","4","1","5572","33995","0.141192343","0.0909","0.0","0.8613","12220.0","13573.0","63222","495"
"482617","DeVry University-Tennessee","TN","4","1","5572","33995","0.141192343","0.0","0.0","0.8548","12220.0","13573.0","63222","281"
"482662","DeVry University-Washington","WA","4","1","5572","33995","0.141192343","0.2542","0.0","0.7155","12220.0","13573.0","63222","466"
