"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.completion.completion_rate_4yr_100nt","2013.completion.transfer_rate.4yr.full_time","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"168005","Suffolk University","MA","4","1","145","1948","0.57531227","0.406","0.0","0.5983","20000.0","20000.0","2760","5535"
"167039","Rob Roy Academy-New Bedford","MA","1","3","","","0.476190476","","","0.6471","","","48","27"
"167093","New England College of Optometry","MA","4","1","","60","","","","","","","",""
"167288","Massachusetts College of Liberal Arts","MA","4","1","45","539","0.466666667","0.3832","0.0","0.8456","17262.5","17500.0","931","1483"
"168740","Andrews University","MI","4","1","49","378","0.418981482","0.2853","0.1952","0.5554","19500.0","17375.0","955","1765"
"168290","Wheelock College","MA","4","1","","284","0.616740088","0.4598","0.0","0.7918","23000.0","26745.0","541","839"
"167455","Pine Manor College","MA","4","1","","208","0.238709677","0.2754","0.0","0.7098","","","190","221"
"167677","Saint John's Seminary","MA","4","1","","","","","","0.0","","","","35"
"167792","Bard College at Simon's Rock","MA","3","1","","100","0.457627119","","0.125","0.5411","13000.0","11650.0","185","344"
"166407","Lawrence Memorial Hospital School of Nursing","MA","2","2","","181","0.477941177","","","0.953","","","247","302"
"164988","Boston University","MA","4","1","249","3445","0.790340285","0.7955","0.0","0.4235","25000.0","25000.0","5374","16460"
"165820","Fitchburg State University","MA","4","1","79","1215","0.47014218","0.2034","0.0","0.6887","15000.0","13000.0","2130","4148"
"164614","Boston Baptist College","MA","3","1","","","0.317073171","0.2381","0.1364","0.75","22801.0","19500.0","43","87"
"164924","Boston College","MA","4","1","134","2081","0.894290124","0.8854","0.0656","0.4131","19000.0","19000.0","2655","9465"
"164447","American International College","MA","4","1","48","730","0.468531469","0.2846","0.1051","0.8331","21514.0","13875.0","1097","1513"
"166319","La Baron Hairdressing Academy-Brockton","MA","1","3","","","0.547945206","","","0.8929","","","59","44"
"166391","Lasell College","MA","4","1","33","574","0.498069498","0.4706","0.0","0.8689","20421.0","19531.5","991","1667"
"165608","Diman Regional Technical Institute","MA","1","3","","","","","","0.6667","","","97","80"
"165662","Emerson College","MA","4","1","56","1081","0.817829457","0.7969","0.0","0.5678","20000.0","23000.0","1446","3720"
"164562","Assumption College","MA","4","1","25","763","0.688149688","0.702","0.0","0.7146","24250.0","23250.0","1101","2181"
"166018","Hampshire College","MA","3","1","53","323","0.688135593","0.5561","0.0","0.5948","15103.0","13875.0","661","1468"
"163259","University of Maryland Baltimore","MD","4","1","","637","0.900485437","","","0.5014","12726.5","11010.0","581","738"
"161004","Bowdoin College","ME","3","1","","222","0.900990099","0.8758","0.0","0.1963","15000.0","19250.0","323","1789"
"161244","University of Maine at Machias","ME","3","1","29","213","0.220994475","0.1364","0.3","0.4357","9500.0","10000.0","400","596"
"160117","Pat Goins Benton Road Beauty School","LA","1","3","","","0.5","","","0.7826","","","40","25"
"160126","Celebrity Stylist Beauty School","LA","1","3","","","","","","0.0","","","","28"
"160320","Aveda Institute-Covington","LA","1","3","143","612","0.806053812","","","0.8128","9500.0","13000.0","2997","1707"
"160597","Stevensons Academy of Hair Design","LA","1","3","","64","0.20754717","","","0.0","","","","116"
"160667","Northshore Technical Community College","LA","2","2","","","","","","0.0","","","","1705"
"161235","University of Maine at Fort Kent","ME","3","1","28","231","0.326732673","0.36","0.3182","0.4269","9951.0","11000.0","481","913"
"160995","Beal College","ME","2","2","79","308","0.425675676","","","0.7409","8122.0","5935.5","561","461"
"160959","College of the Atlantic","ME","4","1","","95","0.583333333","0.5595","0.0","0.5421","13726.5","16000.0","147","356"
"160977","Bates College","ME","3","1","","240","0.720670391","0.8801","0.0362","0.255","15767.0","16425.0","312","1791"
"161572","Unity College","ME","3","1","","271","0.502564103","0.452","0.0","0.8585","23625.0","23750.0","347","553"
"160579","SOWELA Technical Community College","LA","2","2","85","648","0.08524173","","","0.0","","","30","2645"
"161509","Maine College of Art","ME","4","1","","148","0.56","0.4125","0.0","0.8211","19084.0","19094.0","256","375"
"158723","Delta School of Business and Technology","LA","2","2","85","335","0.461538462","","","0.9489","11333.0","9500.0","296","199"
"170055","Grand Rapids Community College","MI","2","2","739","4740","0.114807664","","","0.4028","4500.0","3962.0","10784","15635"
"170082","Grand Valley State University","MI","4","1","311","5597","0.530782386","0.3299","0.0464","0.642","18500.0","17887.0","10909","21137"
"169248","Central Michigan University","MI","4","1","310","5603","0.454622562","0.2091","0.0","0.7469","19500.0","19249.0","10717","20070"
"170550","Kellogg Community College","MI","2","2","293","1577","0.081876725","","","0.2967","7380.0","5514.0","3681","4986"
"172495","Twin City Beauty College","MI","1","3","59","191","0.355329949","","","0.7143","","","292","111"
"172635","Wayne County Community College District","MI","2","2","1929","6525","0.025586784","","","0.2985","3500.0","3500.0","9304","13713"
"174428","Normandale Community College","MN","2","2","252","2488","0.174414977","","","0.3743","6500.0","5500.0","5122","7751"
"173799","Inver Hills Community College","MN","2","2","129","1479","0.254624592","","","0.3907","7000.0","5500.0","3303","4915"
"174233","University of Minnesota-Duluth","MN","4","1","132","3161","0.500442478","0.2955","0.3065","0.5882","16750.0","17500.0","4767","9239"
"173559","Minnesota State Community and Technical College","MN","2","2","307","2987","0.299250771","","","0.5268","8541.0","7396.0","4602","4960"
"173966","Mayo Clinic School of Health Sciences","MN","4","1","","73","","","","0.4118","8000.0","7500.0","142","131"
"173984","Argosy University-Twin Cities","MN","4","1","560","2587","0.116635839","0.0","0.0","0.7592","6569.0","6334.0","29626","1113"
"173726","Cosmetology Careers Unlimited College of Hair Skin and Nails","MN","1","3","","","0.533333333","","","0.7358","","","46","37"
"173735","Hibbing Community College","MN","2","2","120","754","0.328928047","","","0.6039","8250.0","7000.0","1136","1186"
"173638","Minnesota West Community and Technical College","MN","2","2","95","1191","0.413359148","","","0.3992","9076.0","7350.0","1785","2165"
"174394","Sanford-Brown College-Mendota Heights","MN","3","1","114","1029","0.357594937","0.4483","0.0","0.8478","19776.0","25324.0","750","237"
"174154","Herzing University-Minneapolis","MN","3","1","344","1616","0.25384787","","0.0","0.8497","9500.0","9500.0","9122","262"
"171261","Mr Bela's School of Cosmetology Inc","MI","1","3","","80","0.61627907","","","0.6752","","","126","117"
"171535","Oakland Community College","MI","2","2","784","4136","0.078338839","","","0.1824","4122.0","3872.0","11039","15304"
"176372","University of Southern Mississippi","MS","4","1","376","3807","0.336056338","0.2071","0.0","0.6934","14000.0","12500.0","8409","12371"
"175315","Century College","MN","2","2","287","2793","0.180420297","","","0.4821","7466.5","5590.0","6449","9484"
"175698","Fosters Cosmetology College","MS","1","3","","","","","","0.0","","","15","32"
"175883","Jones County Junior College","MS","2","2","254","1705","0.256225789","","","0.1554","5000.0","4451.0","1379","4443"
"176178","Northwest Mississippi Community College","MS","2","2","376","2633","0.184360902","","","0.2423","3686.0","3258.5","3211","7530"
"176239","Pearl River Community College","MS","2","2","349","1747","0.22970297","","","0.2269","5500.0","4580.5","1623","4581"
"175616","Delta State University","MS","4","1","80","862","0.260571429","0.1635","0.0","0.5628","10500.0","8500.0","1898","2638"
"176035","Mississippi University for Women","MS","4","1","87","655","0.464705882","0.217","0.0","0.6237","12500.0","12500.0","1807","2252"
"175263","Minnesota State College Southeast","MN","2","2","91","968","0.314814815","","","0.6154","9500.0","6323.0","1861","1875"
"175519","Coahoma Community College","MS","2","2","219","822","0.225806452","","","0.0","","","","1959"
"170790","Macomb Community College","MI","2","2","707","4117","0.118947708","","","0.0562","2200.0","2254.0","4705","13619"
"171571","Oakland University","MI","4","1","268","3415","0.355670103","0.1465","0.0198","0.3987","14948.0","14020.0","7493","16113"
"172033","Sacred Heart Major Seminary","MI","4","1","","","","0.5","0.5","0.0833","","","17","154"
"172200","Schoolcraft College","MI","2","1","351","2062","0.134458509","","","0.1722","4000.0","3896.0","4198","9535"
"171012","Michigan Barber School Inc","MI","1","2","77","132","0.098039216","","","0.0","","","","163"
"171155","Mid Michigan Community College","MI","2","2","289","1687","0.131578947","","","0.4372","6275.0","5500.0","2842","3098"
"169424","Cranbrook Academy of Art","MI","4","1","","","","","","","","","",""
"169716","University of Detroit Mercy","MI","4","1","65","862","0.542138365","0.3466","0.0","0.6161","18750.0","17960.0","1733","2871"
"172334","Spring Arbor University","MI","4","1","124","1170","0.33299075","0.3038","0.0","0.74","16724.0","17675.0","2438","2860"
"169080","Calvin College","MI","4","1","75","938","0.62278481","0.5706","0.0","0.5545","22500.0","21000.0","1539","3895"
"170587","Kirtland Community College","MI","2","2","163","748","0.153142857","","","0.3049","5500.0","4813.0","848","1547"
"169761","Dorsey Business Schools-Southgate","MI","1","3","370","1336","0.609788954","","","0.5318","8125.0","7533.0","3998","146"
"170842","Marygrove College","MI","4","1","57","317","0.290816327","0.0796","0.5086","0.8721","12500.0","15500.0","1031","1041"
"174756","St Cloud Technical and Community College","MN","2","2","129","1752","0.320696721","","","0.5407","7266.0","5500.0","3488","4422"
"175014","Rasmussen College-Minnesota","MN","3","1","340","2247","0.292676016","0.3684","0.2195","0.7531","9500.0","7596.0","21520","4742"
"175005","St Catherine University","MN","4","1","86","1249","0.507136061","0.3764","0.3621","0.7682","20541.0","12000.0","2480","3479"
"175078","Southwest Minnesota State University","MN","4","1","63","935","0.387362637","0.2171","0.3386","0.2639","15000.0","12000.0","1609","2426"
