"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.completion.completion_rate_4yr_100nt","2013.completion.transfer_rate.4yr.full_time","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"139153","Beulah Heights University","GA","4","1","32","92","0.194029851","0.0909","0.0","0.6732","20000.0","10375.0","316","555"
"127918","Regis University","CO","4","1","155","1480","0.204884668","0.4249","0.0","0.5635","16830.5","12500.0","3755","4930"
"129525","University of Hartford","CT","4","1","113","1657","0.517780939","0.5083","0.0","0.6656","18225.0","16000.0","2898","5027"
"129729","Naugatuck Valley Community College","CT","2","2","136","970","0.197464977","","","0.0628","3725.0","3500.0","722","6627"
"129695","Manchester Community College","CT","2","2","183","1123","0.149729405","","","0.0191","2850.0","2311.0","273","6773"
"129154","Goodwin College","CT","3","1","119","964","0.156611822","","0.1827","0.842","9310.0","8230.5","3719","3269"
"127732","Northeastern Junior College","CO","2","2","56","462","0.267889908","","","0.3162","5500.0","5500.0","935","1257"
"127778","Otero Junior College","CO","2","2","125","489","0.194656489","","","0.2603","5500.0","5500.0","718","1011"
"129242","Fairfield University","CT","4","1","52","817","0.796583851","0.7886","0.158","0.5112","23560.0","22362.5","1376","3721"
"129181","Lincoln Technical Institute-East Windsor","CT","1","3","303","2016","0.576496674","","","0.8176","10735.5","9500.0","4777","655"
"127617","Morgan Community College","CO","2","2","66","337","0.298329356","","","0.1871","5500.0","4500.0","517","937"
"133881","Florida Institute of Technology","FL","4","1","112","921","0.092733354","0.3867","0.3215","0.459","5774.0","7812.5","4653","3191"
"134079","Florida Southern College","FL","4","1","47","608","0.525889968","0.4704","0.0","0.655","16531.5","17500.0","1139","2379"
"133711","Flagler College-St Augustine","FL","3","1","87","939","0.622844828","0.4633","0.0113","0.6073","16000.0","14778.0","1824","2839"
"133997","Florida Career College-Miami","FL","3","2","934","3907","0.59889998","0.3672","0.0","0.8098","9500.0","9500.0","9621","5818"
"133845","Concorde Career Institute-Jacksonville","FL","2","2","300","995","0.667708333","","","0.4515","9500.0","9500.0","1439","630"
"133854","Concorde Career Institute-Miramar","FL","2","2","104","542","0.719101124","","","0.5396","9312.0","8211.0","792","508"
"132842","Carlos Albizu University-Miami","FL","4","1","35","299","0.580188679","0.1304","0.0","0.7205","8916.0","10750.0","528","263"
"132268","Wyotech-Daytona","FL","2","2","138","546","0.650214592","","","0.5821","11600.0","11600.0","1188","689"
"130217","Quinebaug Valley Community College","CT","2","2","111","438","0.114235501","","","0.0","","","","1796"
"123165","Scripps College","CA","4","1","","125","0.903846154","0.8018","0.0","0.3683","","","220","980"
"129756","Middlesex Community College","CT","2","2","117","474","0.119808307","","","0.0539","4350.0","3500.0","239","2403"
"129774","Mitchell College","CT","3","1","37","314","0.398496241","0.308","0.0","0.6923","15925.0","14750.0","435","802"
"130174","Porter and Chester Institute of Stratford","CT","1","3","320","2131","0.738095238","","","0.7794","9500.0","12000.0","4939","2630"
"128540","Paul Mitchell the School-Danbury","CT","1","3","","100","0.701754386","","","0.5152","","","131","127"
"128902","Connecticut College","CT","4","1","","314","0.792156863","0.7927","0.0","0.3998","20750.0","20000.0","496","1878"
"130581","Tri-State College of Acupuncture","NY","4","1","","","","","","","","","",""
"130697","Wesleyan University","CT","4","1","56","434","0.9171123","0.8622","0.0","0.3615","17728.0","16250.0","696","2888"
"125727","Westmont College","CA","3","1","","281","0.589147287","0.7191","0.0","0.5517","19500.0","19500.0","535","1295"
"127839","IBMC College","CO","2","2","103","312","0.620588235","","","0.7022","12416.0","12208.0","450","339"
"128179","Intellitec College-Colorado Springs","CO","2","2","113","495","0.517084283","","","0.7638","15149.0","13657.0","595","815"
"127273","Iliff School of Theology","CO","4","1","","","","","","","","","21",""
"127316","International Salon and Spa Academy","CO","1","2","69","222","0.666666667","","","0.4714","6333.0","5500.0","304","205"
"129969","Ridley-Lowell Business & Technical Institute-New London","CT","1","3","104","413","0.590192645","","","0.7287","9123.0","9636.0","1307","295"
"139010","Bainbridge State College","GA","2","1","248","854","0.085022891","","","0.6284","6106.0","4296.0","2487","2533"
"138372","Orange Technical College-Westside Campus","FL","1","2","49","157","","","","0.0","","","","586"
"138655","Interactive College of Technology-Chamblee","GA","2","2","587","1900","0.118475992","","","0.3622","3317.5","6782.5","574","379"
"138275","Warner University","FL","4","1","56","451","0.476470588","0.2609","0.0","0.7798","15458.0","9500.0","837","1023"
"138840","Atlanta Technical College","GA","2","2","275","1176","0.128056914","","","0.5308","4588.0","4936.0","3970","4568"
"138664","Interactive College of Technology-Morrow","GA","2","2","587","1900","0.118475992","","","0.6154","3317.5","6782.5","574","36"
"138822","Georgia Career Institute","GA","1","3","209","815","0.453227932","","","0.499","6544.0","7119.0","868","528"
"137953","Trinity Baptist College","FL","4","1","","83","0.258823529","0.2857","0.0","0.6554","5500.0","5500.0","195","286"
"135124","Heritage Institute-Ft Myers","FL","2","2","103","581","0.673291926","","","0.7429","9500.0","10375.0","923","614"
"137591","Bene's Career Academy","FL","1","3","93","194","0.663755459","","","0.7489","6333.0","7666.0","363","281"
"137962","Trinity College of Florida","FL","3","1","","81","0.273809524","0.1935","0.129","0.6557","15000.0","9500.0","140","222"
"142115","Boise State University","ID","4","1","539","4431","0.301349325","0.1088","0.2445","0.4842","12750.0","12158.0","8918","16557"
"159939","University of New Orleans","LA","4","1","180","1603","0.331235698","0.1301","0.0","0.3476","9500.0","8682.0","3494","6854"
"160658","University of Louisiana at Lafayette","LA","4","1","273","2988","0.35834671","0.1342","0.0","0.3735","11080.0","10000.0","5244","14261"
"159391","Louisiana State University and Agricultural & Mechanical College","LA","4","1","252","3433","0.541143216","0.3788","0.0","0.3532","11500.0","12000.0","6882","23990"
"160038","Northwestern State University of Louisiana","LA","4","1","276","2071","0.375875067","0.1883","0.0","0.4878","11250.0","9500.0","4442","7026"
"161253","University of Maine","ME","4","1","192","2670","0.478815722","0.3568","0.2665","0.6405","17000.0","16000.0","4630","8619"
"159407","Louisiana State University-Eunice","LA","2","2","159","1029","0.14010989","","","0.5977","6200.0","5500.0","1589","2424"
"159531","Louisiana Academy of Beauty","LA","1","3","","57","0.510638298","","","0.2388","","","46","42"
"159601","Opelousas School of Cosmetology","LA","1","3","","","","","","0.4286","","","25","14"
"159656","Loyola University New Orleans","LA","4","1","50","532","0.572395129","0.4393","0.0","0.5825","16952.0","14750.0","1500","2910"
"160755","Tulane University of Louisiana","LA","4","1","143","1428","0.601666667","0.6225","0.1566","0.3702","18273.5","17569.0","2583","8290"
"160940","Kaplan University-Maine Campus","ME","4","1","11499","35383","0.229498118","","0.0064","0.7276","9500.0","9500.0","57296","977"
"160649","Southern University at Shreveport","LA","2","2","114","832","0.145907473","","","0.6404","6500.0","6250.0","2743","2784"
"169479","Davenport University","MI","4","1","730","4391","0.197222222","0.0812","0.0","0.6966","15605.0","12500.0","7563","7119"
"169910","Ferris State University","MI","4","1","260","4246","0.43369863","0.231","0.2889","0.6678","15148.0","15000.0","8096","12646"
"166805","Massachusetts School of Barbering","MA","1","3","","","0.646153846","","","0.5133","","","99","91"
"166887","Middlesex Community College","MA","2","2","263","1709","0.186799502","","","0.16","3289.0","3473.5","2314","8871"
"169521","Delta College","MI","2","2","457","2732","0.159012629","","","0.234","4097.0","3742.5","4117","8664"
"170417","ITT Technical Institute-Wyoming","MI","3","1","974","5336","0.370388079","","0.0","0.8151","12667.0","11834.0","71736","343"
"170037","Cornerstone University","MI","4","1","72","771","0.320334262","0.3016","0.0","0.7596","15000.0","12690.0","1565","2100"
"169734","Dorsey Business Schools-Madison Heights","MI","1","3","370","1336","0.609788954","","","0.641","8125.0","7533.0","3998","204"
"169442","College for Creative Studies","MI","4","1","44","486","0.445859873","0.2667","0.0","0.6999","23250.0","19500.0","671","1352"
"169628","Michigan State University-College of Law","MI","4","1","","","","","","","","","",""
"169655","MIAT College of Technology","MI","2","2","87","599","0.710796915","","","0.6495","10553.0","14315.0","1151","469"
"168218","Wellesley College","MA","3","1","48","312","0.754658385","0.8424","0.0","0.2534","","","525","2347"
"170657","Lansing Community College","MI","2","2","905","4624","0.106983862","","","0.5441","6506.0","4886.0","10238","13947"
"171100","Michigan State University","MI","4","1","392","7097","0.664735099","0.5044","0.1394","0.4845","21335.0","20321.5","13238","37622"
