"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"155317","University of Kansas","KS","4","1","343","4918","0.507366245","0.4532","13000.0","12793.0","8220","18731"
"157298","Louisville Presbyterian Theological Seminary","KY","4","1","","","","","","","",""
"157386","Morehead State University","KY","4","1","312","2209","0.375353307","0.511","12485.0","10500.0","4481","7344"
"157447","Northern Kentucky University","KY","4","1","228","3051","0.34838924","0.5491","12500.0","10661.5","6938","11976"
"155061","Fort Hays State University","KS","4","1","165","1918","0.364238411","0.393","9500.0","8749.5","4865","11064"
"155195","Hutchinson Community College","KS","2","2","158","1351","0.246770026","0.2539","5500.0","5000.0","2363","4064"
"155681","Pittsburg State University","KS","4","1","163","1969","0.415575465","0.6036","10500.0","11000.0","3547","6005"
"157696","Brown Mackie College-Northern Kentucky","KY","3","1","278","1822","0.378853985","0.7407","10211.0","9235.0","31694","443"
"172644","Wayne State University","MI","4","1","650","4779","0.283480882","0.5944","12393.0","11055.0","11738","17789"
"172680","Paul Mitchell the School-Grand Rapids","MI","1","3","","","","","","","",""
"172699","Western Michigan University","MI","4","1","333","5221","0.393379523","0.68","18329.0","18000.0","10501","18755"
"170240","Henry Ford College","MI","2","2","1004","3958","0.079609515","0.4631","5500.0","4613.0","12012","12421"
"171775","Port Huron Cosmetology College","MI","1","3","","89","0.255319149","0.469","","","62","82"
"172051","Saginaw Valley State University","MI","4","1","191","2568","0.317901235","0.6985","14750.0","13500.0","5087","8686"
"172963","Anoka-Ramsey Community College","MN","2","2","200","2135","0.1392833","0.3912","7115.5","5500.0","4720","6585"
"173708","Hennepin Technical College","MN","2","2","251","1929","0.265228426","0.4615","8384.5","8700.0","3905","5750"
"173203","Central Lakes College-Brainerd","MN","2","2","134","1351","0.287331918","0.3713","8429.0","6500.0","2293","2601"
"173045","Augsburg College","MN","4","1","54","927","0.449742268","0.7115","19750.0","21500.0","1685","2661"
"173160","Bethel University","MN","4","1","62","1180","0.586750789","0.6746","19500.0","18200.0","2108","3178"
"172477","Western Michigan University-Thomas M. Cooley Law School","MI","4","1","","","","","","","",""
"172608","Walsh College of Accountancy and Business Administration","MI","4","1","30","431","0.572327044","0.6065","9625.0","9830.5","741","967"
"159993","University of Louisiana at Monroe","LA","4","1","171","1925","0.349412492","0.4092","9658.0","8574.0","3634","5863"
"160621","Southern University and A & M College","LA","4","1","122","1518","0.278644068","0.7747","18250.0","14736.5","4033","5666"
"158325","Baton Rouge General Medical Center-School of Nursing","LA","1","2","","74","0.717948718","0.8929","","","77","56"
"158431","Bossier Parish Community College","LA","2","2","229","1390","0.169029444","0.6244","7500.0","5500.0","5736","7322"
"159717","McNeese State University","LA","4","1","175","1672","0.314826114","0.4129","9974.5","8250.0","3408","6777"
"159647","Louisiana Tech University","LA","4","1","157","1637","0.440769231","0.304","12000.0","10500.0","2689","7047"
"157793","Sullivan University","KY","4","1","428","2634","0.121751513","0.6739","10174.5","9500.0","4422","3404"
"160630","Southern University at New Orleans","LA","4","1","90","590","0.131744919","0.6803","14436.0","11336.0","1446","1782"
"160524","Remington College-Lafayette Campus","LA","2","2","300","1543","0.543457797","0.5095","9369.0","8360.0","7905","326"
"159568","Louisiana College","LA","4","1","29","346","0.265927978","0.589","11250.0","9500.0","721","1081"
"159027","Guy's Shreveport Academy of Cosmetology Inc","LA","1","3","27","95","0.660194175","0.8816","","","105","62"
"159197","ITI Technical College","LA","2","2","58","505","0.665680473","0.6638","5693.5","12323.0","715","569"
"174136","Minneapolis Community and Technical College","MN","2","2","619","3257","0.061691312","0.5258","8000.0","8408.0","7133","8938"
"174376","North Hennepin Community College","MN","2","2","186","1883","0.205099363","0.4598","7032.0","5750.0","4583","6670"
"173920","Minnesota State University-Mankato","MN","4","1","183","4041","0.389277389","0.59","13533.5","13053.0","6898","12542"
"174358","Minnesota State University Moorhead","MN","4","1","102","2383","0.452537313","0.6301","14484.5","12500.0","3641","5912"
"174279","Minnesota School of Business-Richfield","MN","4","1","440","3878","0.365751634","0.7315","19024.0","16000.0","4232","896"
"173957","Mayo Clinic School of Medicine","MN","4","1","","73","","","8000.0","7500.0","142",""
"174075","University of Minnesota-Crookston","MN","3","1","32","509","0.364025696","0.3976","12500.0","12950.5","1077","1813"
"174437","North Central University","MN","3","1","43","484","0.316753927","0.7807","17875.0","16200.0","742","1106"
"172325","Specs Howard School of Media Arts","MI","1","3","102","669","0.716012085","0.5272","9884.0","9500.0","1025","597"
"172705","Western Theological Seminary","MI","4","1","","","","","","","",""
"172866","Academy College","MN","3","1","","93","0.244274809","0.7763","16001.0","16696.0","125","140"
"174190","Minnesota School of Cosmetology-Woodbury Campus","MN","1","3","27","184","0.621621622","0.5356","","","343","138"
"174206","Crossroads College","MN","3","1","","63","0.352941177","0.758","12000.0","12120.0","111","97"
"170541","Kalamazoo Valley Community College","MI","2","2","517","2911","0.137063544","0.403","5500.0","5269.0","6139","9139"
"171146","University of Michigan-Flint","MI","4","1","175","1614","0.318134172","0.7483","18500.0","15250.0","4121","6746"
"171137","University of Michigan-Dearborn","MI","4","1","210","1581","0.382754342","0.6704","16009.0","14820.5","3502","6793"
"170611","Michigan College of Beauty-Monroe","MI","1","3","36","90","0.638888889","0.8392","","","172","117"
"170639","Lake Superior State University","MI","4","1","84","880","0.317610063","0.5991","15000.0","14000.0","1369","2299"
"170444","Jackson College","MI","2","1","410","2037","","0.3744","6000.0","5500.0","3542","5180"
"171225","Monroe County Community College","MI","2","2","129","762","0.126693227","0.2181","4300.0","4258.5","1356","2285"
"172264","Siena Heights University","MI","4","1","81","840","0.509752926","0.6817","14258.0","12000.0","1989","2325"
"171234","Montcalm Community College","MI","2","2","195","820","0.125890736","0.4092","6127.5","4897.0","847","1643"
"171395","North Central Michigan College","MI","2","2","105","751","0.243087558","0.2169","5781.0","4275.0","748","2466"
"172307","Southwestern Michigan College","MI","2","2","144","721","0.166390729","0.3695","6500.0","5500.0","1432","2419"
"167729","Salem State University","MA","4","1","149","1969","0.46918853","0.5898","17750.0","16743.5","3680","7134"
"165033","Bristol Community College","MA","2","2","325","1857","0.217461601","0.2139","2759.5","3200.0","2819","8250"
"167312","North Shore Community College","MA","2","2","350","1750","0.193577163","0.2505","4050.0","3500.0","2612","7053"
"166957","Mount Wachusett Community College","MA","2","2","268","1182","0.217362492","0.3035","3664.0","3875.0","2115","4222"
"167181","New England School of Acupuncture","MA","4","1","","","","","","","",""
"167215","New England Law-Boston","MA","4","1","","110","","","2300.0","2150.0","61",""
"167224","New England School of Photography","MA","1","2","","88","0.634920635","0.2469","12000.0","12000.0","56","66"
"167251","Newbury College","MA","3","1","32","445","0.330484331","0.773","16000.0","12000.0","739","961"
"167260","Nichols College","MA","4","1","25","577","0.414141414","0.876","14319.0","14125.0","755","1260"
"166674","Massachusetts College of Art and Design","MA","4","1","45","591","0.62972973","0.5535","20321.5","24000.0","820","1861"
"167631","Roxbury Community College","MA","2","2","142","666","0.103036876","0.0","","","","2216"
"167598","Regis College","MA","4","1","","309","0.420863309","0.7215","21750.0","20000.0","625","1188"
"164845","Empire Beauty School-Boston","MA","1","3","131","489","0.471428571","0.5372","6222.0","6837.0","1404","241"
"164720","Becker College","MA","3","1","65","903","0.135761589","0.8154","15250.0","10750.0","1222","1871"
