"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"245892","Antioch University-Midwest","OH","4","1","78","480","0.49825784","0.8534","20250.0","18000.0","650","116"
"245838","Antioch University-Los Angeles","CA","4","1","78","480","0.49825784","0.4096","20250.0","18000.0","650","137"
"245847","Antioch University-Santa Barbara","CA","4","1","78","480","0.49825784","0.8378","20250.0","18000.0","650","144"
"244491","The Beauty Institute Schwarzkopf Professional-Coeur D'Alene","ID","1","2","65","159","0.697802198","0.5976","12000.0","9500.0","294","112"
"245069","Trend Setters' Academy of Beauty Culture-Elizabethtown","KY","1","2","31","134","0.276595745","0.7042","","","79","48"
"240879","Institute of Beauty Careers","PR","1","3","447","459","0.041564792","0.0","","","","156"
"241182","Antilles School of Technical Careers","PR","1","3","107","193","0.07037037","0.0","","","","548"
"245421","Metro Business College-Rolla","MO","2","2","111","450","0.51384083","0.9167","8760.0","7385.0","671","71"
"245731","Yeshiva and Kollel Harbotzas Torah","NY","4","1","","","","0.0","","","","25"
"245777","Bais Medrash Elyon","NY","4","1","","","","0.0","","","","27"
"238175","VICI Aveda Institute","WI","1","2","26","181","0.794354839","0.542","9500.0","9500.0","493","136"
"260901","Kaplan University-Davenport Campus","IA","4","1","11499","35383","0.229498118","0.6497","9500.0","9500.0","57296","40209"
"262369","Adrian's College of Beauty Turlock","CA","1","3","","52","0.655462185","0.547","","","158","157"
"262402","California Career School","CA","1","3","","","","0.0","","","","212"
"262509","Heritage College-Denver","CO","2","2","318","1386","0.66388309","0.6995","9500.0","9500.0","3059","466"
"363590","Everest College-Everett","WA","2","2","706","2318","0.621579113","0.6063","9500.0","9455.5","3518","451"
"262332","Le Cordon Bleu College of Culinary Arts-Scottsdale","AZ","3","1","365","2151","0.523943662","0.767","8750.0","7955.0","4073","1548"
"363882","Raphael's School of Beauty Culture Inc-Brunswick","OH","1","2","","100","0.492537313","0.9091","5288.5","5958.5","244","53"
"364122","HSHS St. John's Hospital School of Clinical Laboratory Science","IL","1","3","","","","0.1667","","","95","6"
"364575","Roane-Jackson Technical Center","WV","1","3","","","","0.0","","","","39"
"364627","Pioneer Technology Center","OK","1","3","","56","","0.0","","","","421"
"364964","Center for Instruction Technology & Innovation (CiTi)","NY","1","3","","73","","0.1024","","","43","134"
"363165","Metro Technology Centers","OK","1","2","109","444","0.440329218","0.2455","7500.0","7500.0","491","914"
"179812","Kansas City University of Medicine and Biosciences","MO","4","1","","","","","","","",""
"179894","Webster University","MO","4","1","141","1220","0.551863041","0.6536","16203.0","16986.0","2502","3398"
"180328","Little Big Horn College","MT","2","2","43","108","0.073825503","0.0","","","","309"
"180416","Montana Tech of the University of Montana","MT","4","1","93","662","0.238744884","0.4962","10353.0","9500.0","1320","1825"
"179991","Academy of Cosmetology","MT","1","2","","","","0.4821","","","30","42"
"180081","Highlands College of Montana Tech","MT","2","2","93","662","0.238744884","0.5153","10353.0","9500.0","1320","628"
"180212","Fort Peck Community College","MT","2","2","46","132","","0.0","","","","350"
"180249","Great Falls College Montana State University","MT","2","2","105","562","0.032214765","0.594","6918.5","5500.0","1393","1626"
"179964","William Woods University","MO","4","1","36","444","0.547683924","0.6207","15000.0","14971.0","534","1001"
"180276","Helena College University of Montana","MT","2","2","52","393","0.265420561","0.539","10126.0","9099.0","1078","1118"
"180258","University of Great Falls","MT","4","1","33","263","0.334437086","0.5749","12500.0","12475.0","551","1032"
"180647","Salish Kootenai College","MT","3","1","97","281","0.171052632","0.5806","5700.0","5000.0","411","809"
"179946","Westminster College","MO","3","1","","219","0.482889734","0.7596","20500.0","18750.0","489","1022"
"179256","Saint Louis Christian College","MO","3","1","","129","0.201550388","0.7439","15250.0","12000.0","166","219"
"180814","Bellevue University","NE","4","1","220","2548","0.378517824","0.4536","10474.0","9871.0","5485","6134"
"181491","Northeast Community College","NE","2","2","129","1384","0.436459246","0.2826","6049.0","5500.0","2057","2812"
"181020","Doane University-Arts & Sciences","NE","3","1","35","538","0.521201413","0.8425","15000.0","14725.0","1291","1111"
"181446","Nebraska Wesleyan University","NE","4","1","26","514","0.49122807","0.6626","18000.0","18750.0","1009","1892"
"181330","Midland University","NE","4","1","","377","0.212871287","0.804","12500.0","9500.0","765","1189"
"181127","Hastings College","NE","4","1","","366","0.496932515","0.6912","19500.0","18463.0","620","1060"
"181376","Nebraska Christian College of Hope International University","NE","3","1","","67","0.305555556","0.8248","10140.0","11375.0","93","150"
"181428","University of Nebraska Medical Center","NE","4","1","","662","0.922680412","0.6682","15000.0","15000.0","808","810"
"180832","Clarkson College","NE","4","1","","297","0.66798419","0.7565","21000.0","20257.5","611","778"
"179052","Rolla Technical Institute/Center","MO","1","2","25","167","0.663636364","0.4378","9500.0","8496.0","168","167"
"180957","College of Hair Design-Downtown","NE","1","2","25","200","0.797927461","0.7089","12999.0","14583.0","314","116"
"178369","Missouri Valley College","MO","4","1","76","665","0.248686515","0.6479","14000.0","9500.0","1082","1411"
"177551","Harris-Stowe State University","MO","3","1","106","733","0.085020243","0.814","7005.0","7000.0","1189","1266"
"178208","Midwestern Baptist Theological Seminary","MO","4","1","","59","0.241935484","0.4378","5500.0","5500.0","100","255"
"178262","National Academy of Beauty Arts-Farmington","MO","1","3","30","79","0.523809524","0.4746","","","159","127"
"178305","Missouri College","MO","3","1","140","751","0.643076923","0.8964","9500.0","9500.0","859","547"
"177834","A T Still University of Health Sciences","MO","4","1","","83","","","","","",""
"177977","State Technical College of Missouri","MO","2","2","39","581","0.583333333","0.5932","6500.0","8750.0","960","1241"
"177685","Paul Mitchell the School-Missouri Columbia","MO","1","3","","","","0.9492","","","43","38"
"177746","Kansas City Art Institute","MO","3","1","38","271","0.604545455","0.6825","21000.0","24440.0","466","735"
"176770","Cox College","MO","4","1","","217","0.454198473","0.7912","14879.5","13081.0","641","832"
"177579","Hickey College","MO","3","1","50","379","0.665644172","0.9264","13613.0","17230.0","558","372"
"176992","Chillicothe Beauty Academy Inc","MO","1","3","","","","0.1667","","","13","12"
"177117","Cottey College","MO","3","1","","147","0.468253968","0.6747","","","214","277"
"176910","Central Christian College of the Bible","MO","3","1","27","188","0.321100917","0.7327","8700.0","9500.0","190","297"
"176789","Calvary University","MO","4","1","","78","0.432098765","0.428","10308.0","12666.5","128","248"
"183938","Camden County College","NJ","2","2","594","3213","0.129765013","0.1556","4754.0","4450.0","3610","12096"
"183743","Bergen Community College","NJ","2","2","409","2535","0.238887112","0.1526","5278.5","5000.0","2922","14688"
"183655","Atlantic Cape Community College","NJ","2","2","344","2011","0.117141742","0.1683","5412.0","5000.0","1852","6762"
"183877","Rowan College at Burlington County","NJ","2","2","226","1387","0.182719547","0.1288","4750.0","3849.0","2032","8790"
"183983","Adult and Continuing Education-BCTS","NJ","1","3","","","0.612903226","0.4151","","","83","105"
"184047","Branford Hall Career Institute-Parsippany","NJ","1","3","442","2209","0.704628949","0.8081","8340.0","8987.0","1706","148"
"183910","Caldwell University","NJ","4","1","39","502","0.453012048","0.836","15250.0","14750.0","926","1570"
"184153","Cooper Health System Center for Allied Health Education","NJ","1","1","","","","0.4286","","","23","41"
"184348","Drew University","NJ","4","1","37","370","0.616666667","0.6039","25250.0","19815.0","739","1453"
"204990","Payne Theological Seminary","OH","4","1","","","","","","","",""
"205027","Pontifical College Josephinum","OH","4","1","","","","0.2424","","","21","135"
"205054","Professional Skills Institute","OH","2","2","28","326","0.664179105","0.8581","14099.0","16333.0","438","311"
"204501","Oberlin College","OH","4","1","42","466","0.813397129","0.3717","23250.0","21789.5","757","2894"
"204608","Ohio Technical College","OH","2","2","116","969","0.683252427","0.7902","13000.0","12000.0","1465","1119"
"206394","Virginia Marti College of Art and Design","OH","2","2","25","169","0.417391304","0.734","12667.0","9500.0","202","168"
"204592","Ohio College of Massotherapy Inc","OH","2","2","","105","0.316455696","0.7453","","","92","103"
"204431","Northern Institute of Cosmetology","OH","1","3","","","","0.0","","","","33"
"204459","Toledo Public Schools Adult and Continuing Education","OH","1","3","","131","0.6","0.7364","9498.0","9481.0","180","145"
"204884","Ohio Valley College of Technology","OH","2","2","44","149","0.482993197","0.9378","9633.5","10325.0","316","183"
