"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"155070","Barclay College","KS","4","1","","52","0.453333333","0.764","8600.0","13250.0","122","233"
"155104","Garden City Community College","KS","2","2","89","504","0.270979021","0.1773","4500.0","4025.0","615","1448"
"155186","Highland Community College","KS","2","2","72","879","0.100957354","0.279","5500.0","5500.0","1427","1777"
"154776","Brown Mackie College-Salina","KS","3","1","158","895","0.366251199","0.7086","9297.0","6114.0","2126","506"
"154721","Bethany College","KS","3","1","","273","0.390909091","0.7313","19000.0","12500.0","410","604"
"155177","Hesston College","KS","2","1","","241","0.487922705","0.7991","12500.0","12000.0","358","440"
"155007","Donnelly College","KS","3","1","68","340","0.15245478","0.2925","4550.0","5781.5","273","419"
"153542","UnityPoint Health-Des Moines School of Radiologic Technology","IA","1","2","","","","0.45","","","14","17"
"153588","American College of Hairstyling-Des Moines","IA","1","2","","","0.444444444","0.56","","","28","21"
"153597","Iowa School of Beauty-Des Moines","IA","1","2","28","122","0.548148148","0.477","","","226","150"
"154794","Bryan University","KS","2","2","49","189","0.327731092","0.7846","22778.0","8319.0","154","88"
"153621","Iowa Wesleyan University","IA","3","1","","394","0.295302013","0.8341","16200.0","14500.0","496","578"
"152822","AIB College of Business","IA","3","1","30","510","0.468208093","0.7359","11998.0","11431.0","769","1007"
"153126","Clarke University","IA","4","1","","430","0.571428571","0.7859","19250.0","19150.0","591","995"
"152080","University of Notre Dame","IN","4","1","73","1341","0.936573311","0.4142","20200.0","19000.0","2316","8466"
"153144","Coe College","IA","4","1","","393","0.625407166","0.7199","24250.0","18000.0","686","1355"
"153250","Dordt College","IA","4","1","29","460","0.652037618","0.651","21133.5","18500.0","662","1338"
"153339","Faust Institute of Cosmetology-Storm Lake","IA","1","2","","51","","0.9333","","","49","21"
"153384","Grinnell College","IA","3","1","","244","0.845814978","0.4158","9850.0","9730.5","439","1661"
"153162","Cornell College","IA","3","1","28","296","0.619047619","0.7331","25000.0","24973.0","547","1122"
"153427","Hamilton Technical College","IA","3","1","34","329","0.612318841","0.9725","9399.0","27000.0","367","177"
"152309","Rogers Academy of Hair Design","IN","1","3","","158","0.389705882","0.2095","","","86","51"
"152497","Saint Elizabeth School of Nursing","IN","1","2","","112","0.571428571","0.8577","","","176","269"
"155566","Neosho County Community College","KS","2","2","59","520","0.121904762","0.2306","5492.0","3500.0","856","1434"
"155715","Pratt Community College","KS","2","2","43","470","0.314685315","0.3091","5500.0","5500.0","803","928"
"155858","Seward County Community College","KS","2","2","42","293","0.349206349","0.1728","3500.0","3500.0","323","1618"
"155812","University of Saint Mary","KS","4","1","","279","0.448717949","0.644","19000.0","13735.0","509","782"
"156107","Wichita Area Technical College","KS","2","2","55","391","0.255358807","0.718","4672.0","6334.0","2230","1690"
"155937","Sterling College","KS","3","1","29","297","0.401459854","0.7832","14000.0","12461.0","462","640"
"155593","North Central Kansas Technical College","KS","2","2","43","431","0.561827957","0.5828","9500.0","9455.0","600","504"
"155496","Manhattan Christian College","KS","3","1","","151","0.352380952","0.7619","11578.0","12250.0","204","301"
"156134","Wichita Technical Institute","KS","2","2","307","1115","0.581089954","0.7712","13000.0","16000.0","1614","967"
"153861","Maharishi University of Management","IA","4","1","34","83","0.327586207","0.7472","26513.0","20139.0","264","316"
"157669","Empire Beauty School-Dixie","KY","1","2","96","218","0.505263158","0.7136","6222.0","6505.0","1257","123"
"157739","Southeast Kentucky Community and Technical College","KY","2","2","334","862","0.278820375","0.2132","5250.0","5500.0","1528","2582"
"157766","Spencerian College-Louisville","KY","2","1","328","1600","0.163115356","0.6072","9500.0","13000.0","1211","528"
"122597","San Francisco State University","CA","4","1","776","6312","0.450252951","0.3997","13241.0","13750.0","9356","25271"
"126818","Colorado State University-Fort Collins","CO","4","1","397","4900","0.559273423","0.4739","14270.0","16350.0","8499","22482"
"122755","San Jose State University","CA","4","1","492","5171","0.41195564","0.3548","12500.0","11769.0","7518","25723"
"126030","Western State College of Law at Argosy University","CA","4","1","560","2587","0.116635839","","6569.0","6334.0","29626",""
"126119","Yuba College","CA","2","2","749","2181","0.033820841","0.0273","4500.0","4500.0","361","6345"
"126207","Aims Community College","CO","2","2","232","1112","0.23989397","0.3586","4500.0","4377.5","2587","3852"
"126182","Adams State University","CO","4","1","131","879","0.056603774","0.629","9500.0","8375.0","1770","2227"
"125532","Carrington College-Sacramento","CA","2","2","1234","4994","0.650550244","0.6024","11874.5","11982.0","6219","1267"
"125499","West Valley College","CA","2","2","198","671","0.081460674","0.0086","4500.0","3500.0","241","8470"
"126872","CollegeAmerica-Denver","CO","3","1","248","810","0.312720848","0.8606","18103.0","12000.0","1608","190"
"126605","Redstone College","CO","2","2","45","498","0.619140625","0.7066","19508.0","15328.5","885","630"
"110680","University of California-San Diego","CA","4","1","632","4624","0.687729779","0.4731","16461.0","17067.0","8383","23792"
"117645","Long Beach City College","CA","2","2","1468","4303","0.017940093","0.0599","4500.0","4500.0","2653","22475"
"111948","Chapman University","CA","4","1","311","3246","0.360490583","0.6536","19500.0","16750.0","2024","5940"
"111887","Cerritos College","CA","2","2","570","2939","0.050113425","0.0441","3500.0","3500.0","1417","20011"
"116712","John F. Kennedy University","CA","4","1","","73","0.366071429","0.8618","16666.0","14937.5","286","271"
"117140","University of La Verne","CA","4","1","147","1369","0.360299626","0.6816","18500.0","16375.0","3651","5128"
"117706","Los Angeles Pierce College","CA","2","2","419","1758","0.105164904","0.059","7000.0","6000.0","1416","17528"
"114354","FIDM-Fashion Institute of Design & Merchandising-Los Angeles","CA","3","1","400","3132","0.613890037","0.596","12000.0","12000.0","3576","3459"
"114415","FIDM-Fashion Institute of Design & Merchandising-Orange County","CA","3","2","400","3132","0.613890037","0.7201","12000.0","12000.0","3576","214"
"117238","Lancaster Beauty School","CA","1","3","42","84","0.707070707","0.5617","6333.0","7402.5","181","93"
"117247","Laney College","CA","2","2","450","1330","","0.0169","5000.0","5866.0","348","10140"
"113856","East Los Angeles College","CA","2","2","583","2856","0.085958005","0.014","5226.0","4500.0","759","33439"
"110699","University of California-San Francisco","CA","4","1","","243","","","","","",""
"110714","University of California-Santa Cruz","CA","4","1","437","3365","0.686865378","0.5586","15000.0","15000.0","6291","15695"
"121992","Rosemead Beauty School","CA","1","3","58","148","","0.0","","","","210"
"122180","Sacramento City College","CA","2","2","824","2724","0.045439469","0.0554","5500.0","5500.0","2360","21765"
"121017","Paris Beauty College","CA","1","3","","89","0.117647059","0.0","","","","99"
"121044","Pasadena City College","CA","2","2","707","3375","0.083250497","0.0126","4500.0","4750.0","553","23437"
"122339","San Diego City College","CA","2","2","657","2032","0.032856708","0.0567","3500.0","3500.0","1565","14054"
